Date,Close/Last,Volume,Open,High,Low
03/23/2023,$12.60,4485189,$12.95,$13.47,$12.375
03/22/2023,$12.77,4780216,$13.68,$13.68,$12.76
03/21/2023,$13.69,6451766,$13.01,$13.85,$13.01
03/20/2023,$12.69,5706572,$12.59,$13.33,$12.39
03/17/2023,$12.37,7541821,$13.40,$13.435,$12.26
03/16/2023,$13.50,4427461,$13.58,$13.84,$13.0601
03/15/2023,$13.69,7067111,$14.165,$14.24,$13.08
03/14/2023,$14.57,4679898,$15.58,$15.93,$14.36
03/13/2023,$15.15,5486051,$14.43,$15.475,$13.87
03/10/2023,$14.66,6285337,$15.31,$15.4911,$14.35
03/09/2023,$15.44,4441443,$15.49,$16.28,$15.38
03/08/2023,$15.47,3288506,$15.51,$15.54,$14.995
03/07/2023,$15.49,2563159,$15.69,$15.90,$15.21
03/06/2023,$15.76,3285070,$15.77,$16.24,$15.65
03/03/2023,$15.58,3386600,$15.23,$15.735,$15.045
03/02/2023,$15.09,2741446,$15.16,$15.16,$14.72
03/01/2023,$15.29,4893249,$15.25,$15.86,$15.095
02/28/2023,$15.02,2659608,$14.82,$15.19,$14.69
02/27/2023,$14.91,4002454,$14.65,$15.04,$14.55
02/24/2023,$14.45,4642060,$14.61,$14.64,$14.22
02/23/2023,$15.00,4461544,$15.67,$15.84,$14.72
02/22/2023,$15.33,5714841,$15.53,$15.745,$15.08
02/21/2023,$15.45,4736756,$16.03,$16.42,$15.41
02/17/2023,$16.29,4707328,$16.09,$16.30,$15.52
02/16/2023,$16.25,8495659,$16.55,$18.15,$16.16
02/15/2023,$16.88,5306175,$15.75,$16.97,$15.705
02/14/2023,$15.85,5041457,$15.31,$15.95,$15.09
02/13/2023,$15.73,3243981,$15.34,$15.8975,$15.05
02/10/2023,$15.33,3072047,$15.38,$15.765,$15.21
02/09/2023,$15.55,5275710,$16.28,$16.545,$15.44
02/08/2023,$16.26,7407150,$17.55,$17.61,$16.20
02/07/2023,$17.11,4553982,$17.05,$17.19,$16.45
02/06/2023,$17.27,4352738,$17.35,$17.88,$16.91
02/03/2023,$17.51,5238316,$17.74,$18.08,$17.2901
02/02/2023,$18.16,3465353,$18.37,$18.59,$17.855
02/01/2023,$17.90,3623922,$17.45,$18.275,$17.03
01/31/2023,$17.43,3004887,$16.68,$17.44,$16.64
01/30/2023,$16.73,3679178,$16.65,$17.335,$16.51
01/27/2023,$16.97,5571031,$15.93,$17.39,$15.87
01/26/2023,$16.09,3755033,$16.33,$16.435,$15.59
01/25/2023,$16.07,5089972,$15.34,$16.21,$15.07
01/24/2023,$16.22,3507497,$16.24,$16.65,$15.815
01/23/2023,$16.41,5062302,$16.39,$16.71,$16.10
01/20/2023,$16.33,6729170,$16.76,$16.84,$16.01
01/19/2023,$16.56,5260288,$18.12,$18.20,$16.2418
01/18/2023,$18.49,2462662,$18.98,$19.3199,$18.34
01/17/2023,$18.75,3211207,$18.708,$19.16,$18.51
01/13/2023,$18.66,3049849,$18.38,$19.075,$18.31
01/12/2023,$18.78,3752743,$18.885,$19.02,$18.30
01/11/2023,$18.71,4308395,$17.61,$18.83,$17.4792
01/10/2023,$17.43,3630647,$16.76,$17.54,$16.57
01/09/2023,$16.82,3510960,$17.32,$17.82,$16.79
01/06/2023,$17.13,4097222,$17.37,$17.43,$16.28
01/05/2023,$16.74,3630460,$17.40,$17.47,$16.53
01/04/2023,$17.71,2829840,$17.26,$17.73,$17.10
01/03/2023,$17.17,2755960,$18.35,$18.48,$17.06
12/30/2022,$18.03,1785914,$17.89,$18.1499,$17.73
12/29/2022,$18.18,2346458,$18.03,$18.40,$17.86
12/28/2022,$17.79,2946870,$17.94,$18.22,$17.485
12/27/2022,$17.98,3548420,$18.49,$18.49,$17.52
12/23/2022,$18.66,2789517,$19.06,$19.25,$18.60
12/22/2022,$18.94,3732576,$19.79,$19.82,$18.49
12/21/2022,$20.11,2666958,$20.18,$20.25,$19.61
12/20/2022,$19.91,2524027,$20.13,$20.73,$19.64
12/19/2022,$20.37,3248286,$21.20,$21.26,$20.19
12/16/2022,$21.15,9288805,$21.16,$21.64,$20.085
12/15/2022,$21.80,4469659,$23.145,$23.245,$21.705
12/14/2022,$23.53,2971632,$23.16,$23.79,$23.11
12/13/2022,$23.06,3184007,$23.285,$23.63,$22.49
