Date,Close/Last,Volume,Open,High,Low
10/13/2022,$6.36,31559,$5.94,$6.45,$5.92
10/12/2022,$6.30,15420,$6.14,$6.33,$6.05
10/11/2022,$6.12,31927,$6.59,$6.59,$6.10
10/10/2022,$6.47,28194,$6.52,$6.72,$6.20
10/07/2022,$6.40,9283,$6.65,$6.699,$6.33
10/06/2022,$6.62,14907,$6.59,$6.90,$6.51
10/05/2022,$6.74,11243,$6.63,$6.7999,$6.40
10/04/2022,$6.66,38587,$6.4538,$6.78,$6.4538
10/03/2022,$6.52,25096,$6.32,$6.65,$6.1936
09/30/2022,$6.35,13215,$6.21,$6.4899,$6.1646
09/29/2022,$6.39,19453,$6.46,$6.54,$6.2233
09/28/2022,$6.42,18469,$6.42,$6.515,$6.2318
09/27/2022,$6.30,30689,$6.37,$6.4045,$6.06
09/26/2022,$6.11,20336,$5.98,$6.3199,$5.98
09/23/2022,$5.99,53154,$6.50,$6.50,$5.92
09/22/2022,$6.18,32375,$6.70,$6.70,$6.1298
09/21/2022,$6.79,22849,$6.64,$6.8717,$6.58
09/20/2022,$6.62,27790,$6.85,$6.93,$6.6069
