Date,Close/Last,Volume,Open,High,Low
11/22/2022,$73.20,1459193,$72.10,$75.09,$70.70
11/21/2022,$72.70,1689268,$73.00,$75.60,$70.50
11/18/2022,$75.90,2157207,$75.30,$78.40,$73.40
11/17/2022,$73.90,1712001,$72.90,$74.20,$71.00
11/16/2022,$75.30,2992969,$77.40,$78.00,$71.60
11/15/2022,$79.50,4434983,$78.30,$81.90,$74.60
11/14/2022,$73.40,5308390,$80.20,$83.50,$72.90
11/11/2022,$72.00,4382231,$60.10,$72.80,$59.30
11/10/2022,$61.30,4005250,$55.00,$62.70,$53.50
11/09/2022,$51.90,2571119,$53.70,$53.90,$50.50
11/08/2022,$56.20,2718976,$53.80,$56.20,$53.00
11/07/2022,$53.30,2003786,$55.60,$56.071,$51.70
11/04/2022,$56.50,1813459,$58.30,$58.50,$54.20
11/03/2022,$57.00,1654318,$57.50,$58.50,$55.80
11/02/2022,$58.10,2211278,$62.60,$63.30,$57.90
11/01/2022,$61.50,2135427,$67.60,$68.508,$61.30
10/31/2022,$66.60,3485909,$68.20,$72.50,$65.40
10/28/2022,$65.10,1566860,$65.50,$67.00,$63.60
10/27/2022,$65.10,1387326,$68.30,$69.30,$64.85
10/26/2022,$66.40,2225068,$65.40,$71.10,$65.00
10/25/2022,$67.50,2679823,$63.00,$69.95,$62.70
10/24/2022,$63.60,1436307,$64.60,$65.50,$62.00
10/21/2022,$64.90,1494437,$63.50,$65.70,$62.20
10/20/2022,$63.50,1730944,$62.00,$65.80,$61.301
10/19/2022,$61.10,1366614,$64.10,$65.00,$60.50
10/18/2022,$65.10,2204138,$66.00,$68.00,$63.70
10/17/2022,$63.60,1858073,$61.80,$64.80,$60.915
10/14/2022,$60.00,2196825,$62.10,$63.497,$59.45
10/13/2022,$60.40,2956549,$56.30,$62.75,$54.70
10/12/2022,$58.50,3249182,$61.20,$62.40,$56.20
10/11/2022,$61.20,2262146,$64.00,$64.80,$60.70
10/10/2022,$63.50,2339267,$64.60,$69.30,$62.70
10/07/2022,$65.30,2343624,$71.00,$71.00,$64.00
10/06/2022,$71.20,1934565,$73.80,$76.20,$71.20
10/05/2022,$73.30,2269968,$75.50,$75.50,$70.40
10/04/2022,$78.30,4254825,$69.80,$81.30,$69.70
10/03/2022,$68.80,2149991,$68.40,$69.50,$66.10
09/30/2022,$69.70,1655702,$69.70,$72.80,$68.20
09/29/2022,$71.00,2250199,$74.60,$76.10,$69.00
09/28/2022,$76.70,2445951,$73.00,$77.10,$71.10
09/27/2022,$74.50,3336010,$71.60,$75.20,$69.80
09/26/2022,$68.30,4328475,$76.50,$79.70,$68.10
